Time(minutes) NodeBegin NodeEnd NrOfCars
2 55461850_26385831 55461850 26385831 8
2 27167174_34815626 27167174 34815626 18
2 35159250_35159252 35159250 35159252 0
2 36662877_27166975 36662877 27166975 86
2 32690965_32690955 32690965 32690955 174
2 35988349_27166983 35988349 27166983 50
2 34678020_34678019 34678020 34678019 12
2 252338966_34813430 252338966 34813430 59
2 251852560_34522515 251852560 34522515 78
2 31156666_252406520 31156666 252406520 18
2 34461526_254611758 34461526 254611758 172
2 261212841_261212839 261212841 261212839 0
2 34555059_252341930 34555059 252341930 12
2 216205665_252338939 216205665 252338939 390
2 251881964_27166951 251881964 27166951 5
2 32572883_32572882 32572883 32572882 7
2 132225956_59842186 132225956 59842186 61
2 32675474_32675472 32675474 32675472 4
2 258495253_258499924 258495253 258499924 6
2 32320937_33199595 32320937 33199595 2
2 35980955_35966858 35980955 35966858 3
2 259412303_259412293 259412303 259412293 7
2 32333962_32333963 32333962 32333963 15
2 31156924_31156925 31156924 31156925 61
2 261070705_261070706 261070705 261070706 14
2 34523712_34523711 34523712 34523711 103
2 34533187_209094332 34533187 209094332 76
2 32627805_38428535 32627805 38428535 13
2 31718366_31718331 31718366 31718331 49
2 252338828_216205914 252338828 216205914 2
2 252406516_84843008 252406516 84843008 32
2 32629251_32629265 32629251 32629265 0
2 36266781_36266773 36266781 36266773 6
2 31803703_33810540 31803703 33810540 36
2 31156660_34678010 31156660 34678010 43
2 34678002_97964818 34678002 97964818 32
2 32335043_26515509 32335043 26515509 72
2 99350016_251881722 99350016 251881722 82
2 26118690_254513587 26118690 254513587 28
2 32594635_32553383 32594635 32553383 21
2 31807244_252025700 31807244 252025700 0
2 31158725_212881026 31158725 212881026 18
2 27166924_27166922 27166924 27166922 7
2 32049282_32049280 32049282 32049280 196
2 209167552_209167555 209167552 209167555 9
2 201867156_32601859 201867156 32601859 47
2 254526173_254526132 254526173 254526132 46
2 59842203_59842200 59842203 59842200 115
2 59842210_252417594 59842210 252417594 111
2 34678024_34678023 34678024 34678023 27
2 247810696_252907846 247810696 252907846 1
2 253181910_27282448 253181910 27282448 0
2 207561458_207561462 207561458 207561462 59
2 35969470_35969472 35969470 35969472 7
2 34539001_252340039 34539001 252340039 169
2 29167829_27166897 29167829 27166897 23
2 32021985_32021986 32021985 32021986 8
2 32892124_32628661 32892124 32628661 35
2 27167104_27167105 27167104 27167105 4
2 254531334_254531335 254531334 254531335 0
2 32528049_32528038 32528049 32528038 0
2 254526110_254526091 254526110 254526091 0
2 32528082_32528068 32528082 32528068 25
2 206358265_206358237 206358265 206358237 47
2 31156950_31156949 31156950 31156949 16
2 31158851_34819772 31158851 34819772 0
2 257441139_32676762 257441139 32676762 12
2 32320949_32627809 32320949 32627809 0
2 32320963_32320965 32320963 32320965 44
2 32912934_32598967 32912934 32598967 50
2 32334001_32333999 32334001 32333999 76
2 35975940_252343345 35975940 252343345 67
2 34522494_34522484 34522494 34522484 78
2 32333989_41060238 32333989 41060238 38
2 52808302_52808298 52808302 52808298 1
2 Wawelska 30901479 32329842 2
2 Wawelska 32329842 32329843 2
2 Wawelska 32329843 54094101 2
2 Wawelska 54094101 32329844 3
2 Wawelska 32329844 32329845 3
2 Wawelska 32329845 32329846 3
2 Wawelska 32329846 32329847 3
2 Wawelska 32329847 32329848 3
2 Wawelska 32329848 32329849 7
2 Wawelska 32329849 32329852 16
2 Wawelska 32329852 32329851 21
3 31156945_31156947 31156945 31156947 19
3 27167600_27167599 27167600 27167599 45
3 36663554_36663553 36663554 36663553 1
3 34555050_252408161 34555050 252408161 39
3 34816514_34816516 34816514 34816516 25
3 31930544_31930533 31930544 31930533 6
3 36307573_36307574 36307573 36307574 16
3 31153918_252343340 31153918 252343340 5
3 32528050_32528037 32528050 32528037 0
3 32675842_32675840 32675842 32675840 13
3 28396135_32529959 28396135 32529959 18
3 32333980_32215286 32333980 32215286 150
3 34696733_34696730 34696733 34696730 7
3 132460751_27282383 132460751 27282383 20
3 251774709_60054506 251774709 60054506 13
3 32601849_32601847 32601849 32601847 10
3 252338817_216205781 252338817 216205781 3
3 34461446_34461444 34461446 34461444 154
3 254531306_254531307 254531306 254531307 39
3 253167893_253167894 253167893 253167894 33
3 252341855_34555652 252341855 34555652 46
3 34554753_34554755 34554753 34554755 8
3 131642290_131642292 131642290 131642292 0
3 251907737_26485601 251907737 26485601 20
3 32676754_32676755 32676754 32676755 21
3 55461850_26385831 55461850 26385831 6
3 27167174_34815626 27167174 34815626 13
3 35159250_35159252 35159250 35159252 0
3 36662877_27166975 36662877 27166975 21
3 32690965_32690955 32690965 32690955 180
3 35988349_27166983 35988349 27166983 91
3 34678020_34678019 34678020 34678019 17
3 252338966_34813430 252338966 34813430 73
3 251852560_34522515 251852560 34522515 19
3 31156666_252406520 31156666 252406520 21
3 34461526_254611758 34461526 254611758 107
3 261212841_261212839 261212841 261212839 0
3 34555059_252341930 34555059 252341930 58
3 216205665_252338939 216205665 252338939 135
3 251881964_27166951 251881964 27166951 0
3 32572883_32572882 32572883 32572882 2
3 132225956_59842186 132225956 59842186 66
3 32675474_32675472 32675474 32675472 2
3 258495253_258499924 258495253 258499924 6
3 32320937_33199595 32320937 33199595 19
3 35980955_35966858 35980955 35966858 2
3 259412303_259412293 259412303 259412293 8
3 32333962_32333963 32333962 32333963 39
3 31156924_31156925 31156924 31156925 36
3 261070705_261070706 261070705 261070706 4
3 34523712_34523711 34523712 34523711 73
3 34533187_209094332 34533187 209094332 47
3 32627805_38428535 32627805 38428535 10
3 31718366_31718331 31718366 31718331 14
3 252338828_216205914 252338828 216205914 1
3 252406516_84843008 252406516 84843008 4
3 32629251_32629265 32629251 32629265 17
3 36266781_36266773 36266781 36266773 10
3 31803703_33810540 31803703 33810540 31
3 31156660_34678010 31156660 34678010 46
3 34678002_97964818 34678002 97964818 57
3 32335043_26515509 32335043 26515509 46
3 99350016_251881722 99350016 251881722 71
3 26118690_254513587 26118690 254513587 9
3 32594635_32553383 32594635 32553383 20
3 31807244_252025700 31807244 252025700 0
3 31158725_212881026 31158725 212881026 25
3 27166924_27166922 27166924 27166922 13
3 32049282_32049280 32049282 32049280 164
3 209167552_209167555 209167552 209167555 6
3 201867156_32601859 201867156 32601859 55
3 254526173_254526132 254526173 254526132 1
3 59842203_59842200 59842203 59842200 113
3 59842210_252417594 59842210 252417594 112
3 34678024_34678023 34678024 34678023 30
3 247810696_252907846 247810696 252907846 2
3 253181910_27282448 253181910 27282448 5
3 207561458_207561462 207561458 207561462 13
3 35969470_35969472 35969470 35969472 4
3 34539001_252340039 34539001 252340039 215
3 29167829_27166897 29167829 27166897 56
3 32021985_32021986 32021985 32021986 0
3 32892124_32628661 32892124 32628661 21
3 27167104_27167105 27167104 27167105 19
3 254531334_254531335 254531334 254531335 0
3 32528049_32528038 32528049 32528038 0
3 254526110_254526091 254526110 254526091 1
3 32528082_32528068 32528082 32528068 56
3 206358265_206358237 206358265 206358237 16
3 31156950_31156949 31156950 31156949 15
3 31158851_34819772 31158851 34819772 16
3 257441139_32676762 257441139 32676762 29
3 32320949_32627809 32320949 32627809 0
3 32320963_32320965 32320963 32320965 21
3 32912934_32598967 32912934 32598967 12
3 32334001_32333999 32334001 32333999 38
3 35975940_252343345 35975940 252343345 40
3 34522494_34522484 34522494 34522484 37
3 32333989_41060238 32333989 41060238 47
3 52808302_52808298 52808302 52808298 2
3 Wawelska 30901479 32329842 36
3 Wawelska 32329842 32329843 36
3 Wawelska 32329843 54094101 36
3 Wawelska 54094101 32329844 35
3 Wawelska 32329844 32329845 35
3 Wawelska 32329845 32329846 35
3 Wawelska 32329846 32329847 30
3 Wawelska 32329847 32329848 18
3 Wawelska 32329848 32329849 14
3 Wawelska 32329849 32329852 6
3 Wawelska 32329852 32329851 0
4 31156945_31156947 31156945 31156947 39
4 27167600_27167599 27167600 27167599 46
4 36663554_36663553 36663554 36663553 3
4 34555050_252408161 34555050 252408161 32
4 34816514_34816516 34816514 34816516 37
4 31930544_31930533 31930544 31930533 0
4 36307573_36307574 36307573 36307574 12
4 31153918_252343340 31153918 252343340 5
4 32528050_32528037 32528050 32528037 0
4 32675842_32675840 32675842 32675840 71
4 28396135_32529959 28396135 32529959 25
4 32333980_32215286 32333980 32215286 87
4 34696733_34696730 34696733 34696730 36
4 132460751_27282383 132460751 27282383 165
4 251774709_60054506 251774709 60054506 12
4 32601849_32601847 32601849 32601847 7
4 252338817_216205781 252338817 216205781 0
4 34461446_34461444 34461446 34461444 77
4 254531306_254531307 254531306 254531307 32
4 253167893_253167894 253167893 253167894 24
4 252341855_34555652 252341855 34555652 44
4 34554753_34554755 34554753 34554755 13
4 131642290_131642292 131642290 131642292 1
4 251907737_26485601 251907737 26485601 25
4 32676754_32676755 32676754 32676755 10
4 55461850_26385831 55461850 26385831 8
4 27167174_34815626 27167174 34815626 12
4 35159250_35159252 35159250 35159252 0
4 36662877_27166975 36662877 27166975 108
4 32690965_32690955 32690965 32690955 62
4 35988349_27166983 35988349 27166983 33
4 34678020_34678019 34678020 34678019 26
4 252338966_34813430 252338966 34813430 38
4 251852560_34522515 251852560 34522515 52
4 31156666_252406520 31156666 252406520 34
4 34461526_254611758 34461526 254611758 98
4 261212841_261212839 261212841 261212839 0
4 34555059_252341930 34555059 252341930 32
4 216205665_252338939 216205665 252338939 136
4 251881964_27166951 251881964 27166951 2
4 32572883_32572882 32572883 32572882 15
4 132225956_59842186 132225956 59842186 106
4 32675474_32675472 32675474 32675472 7
4 258495253_258499924 258495253 258499924 15
4 32320937_33199595 32320937 33199595 1
4 35980955_35966858 35980955 35966858 2
4 259412303_259412293 259412303 259412293 46
4 32333962_32333963 32333962 32333963 32
4 31156924_31156925 31156924 31156925 81
4 261070705_261070706 261070705 261070706 1
4 34523712_34523711 34523712 34523711 57
4 34533187_209094332 34533187 209094332 66
4 32627805_38428535 32627805 38428535 9
4 31718366_31718331 31718366 31718331 46
4 252338828_216205914 252338828 216205914 0
4 252406516_84843008 252406516 84843008 25
4 32629251_32629265 32629251 32629265 0
4 36266781_36266773 36266781 36266773 13
4 31803703_33810540 31803703 33810540 29
4 31156660_34678010 31156660 34678010 41
4 34678002_97964818 34678002 97964818 20
4 32335043_26515509 32335043 26515509 70
4 99350016_251881722 99350016 251881722 14
4 26118690_254513587 26118690 254513587 29
4 32594635_32553383 32594635 32553383 21
4 31807244_252025700 31807244 252025700 1
4 31158725_212881026 31158725 212881026 27
4 27166924_27166922 27166924 27166922 5
4 32049282_32049280 32049282 32049280 114
4 209167552_209167555 209167552 209167555 7
4 201867156_32601859 201867156 32601859 80
4 254526173_254526132 254526173 254526132 4
4 59842203_59842200 59842203 59842200 79
4 59842210_252417594 59842210 252417594 70
4 34678024_34678023 34678024 34678023 38
4 247810696_252907846 247810696 252907846 2
4 253181910_27282448 253181910 27282448 7
4 207561458_207561462 207561458 207561462 24
4 35969470_35969472 35969470 35969472 17
4 34539001_252340039 34539001 252340039 116
4 29167829_27166897 29167829 27166897 14
4 32021985_32021986 32021985 32021986 2
4 32892124_32628661 32892124 32628661 44
4 27167104_27167105 27167104 27167105 17
4 254531334_254531335 254531334 254531335 0
4 32528049_32528038 32528049 32528038 0
4 254526110_254526091 254526110 254526091 2
4 32528082_32528068 32528082 32528068 26
4 206358265_206358237 206358265 206358237 12
4 31156950_31156949 31156950 31156949 18
4 31158851_34819772 31158851 34819772 1
4 257441139_32676762 257441139 32676762 14
4 32320949_32627809 32320949 32627809 0
4 32320963_32320965 32320963 32320965 24
4 32912934_32598967 32912934 32598967 35
4 32334001_32333999 32334001 32333999 55
4 35975940_252343345 35975940 252343345 59
4 34522494_34522484 34522494 34522484 81
4 32333989_41060238 32333989 41060238 55
4 52808302_52808298 52808302 52808298 1
4 Wawelska 30901479 32329842 1
4 Wawelska 32329842 32329843 0
4 Wawelska 32329843 54094101 0
4 Wawelska 54094101 32329844 0
4 Wawelska 32329844 32329845 0
4 Wawelska 32329845 32329846 0
4 Wawelska 32329846 32329847 5
4 Wawelska 32329847 32329848 17
4 Wawelska 32329848 32329849 21
4 Wawelska 32329849 32329852 29
4 Wawelska 32329852 32329851 34
5 31156945_31156947 31156945 31156947 22
5 27167600_27167599 27167600 27167599 78
5 36663554_36663553 36663554 36663553 3
5 34555050_252408161 34555050 252408161 47
5 34816514_34816516 34816514 34816516 18
5 31930544_31930533 31930544 31930533 14
5 36307573_36307574 36307573 36307574 3
5 31153918_252343340 31153918 252343340 9
5 32528050_32528037 32528050 32528037 0
5 32675842_32675840 32675842 32675840 8
5 28396135_32529959 28396135 32529959 5
5 32333980_32215286 32333980 32215286 64
5 34696733_34696730 34696733 34696730 1
5 132460751_27282383 132460751 27282383 16
5 251774709_60054506 251774709 60054506 17
5 32601849_32601847 32601849 32601847 7
5 252338817_216205781 252338817 216205781 1
5 34461446_34461444 34461446 34461444 110
5 254531306_254531307 254531306 254531307 58
5 253167893_253167894 253167893 253167894 25
5 252341855_34555652 252341855 34555652 50
5 34554753_34554755 34554753 34554755 5
5 131642290_131642292 131642290 131642292 1
5 251907737_26485601 251907737 26485601 33
5 32676754_32676755 32676754 32676755 21
5 55461850_26385831 55461850 26385831 8
5 27167174_34815626 27167174 34815626 4
5 35159250_35159252 35159250 35159252 0
5 36662877_27166975 36662877 27166975 14
5 32690965_32690955 32690965 32690955 42
5 35988349_27166983 35988349 27166983 134
5 34678020_34678019 34678020 34678019 20
5 252338966_34813430 252338966 34813430 45
5 251852560_34522515 251852560 34522515 15
5 31156666_252406520 31156666 252406520 15
5 34461526_254611758 34461526 254611758 92
5 261212841_261212839 261212841 261212839 0
5 34555059_252341930 34555059 252341930 77
5 216205665_252338939 216205665 252338939 134
5 251881964_27166951 251881964 27166951 4
5 32572883_32572882 32572883 32572882 4
5 132225956_59842186 132225956 59842186 22
5 32675474_32675472 32675474 32675472 3
5 258495253_258499924 258495253 258499924 4
5 32320937_33199595 32320937 33199595 15
5 35980955_35966858 35980955 35966858 3
5 259412303_259412293 259412303 259412293 21
5 32333962_32333963 32333962 32333963 67
5 31156924_31156925 31156924 31156925 40
5 261070705_261070706 261070705 261070706 12
5 34523712_34523711 34523712 34523711 44
5 34533187_209094332 34533187 209094332 73
5 32627805_38428535 32627805 38428535 8
5 31718366_31718331 31718366 31718331 17
5 252338828_216205914 252338828 216205914 0
5 252406516_84843008 252406516 84843008 6
5 32629251_32629265 32629251 32629265 4
5 36266781_36266773 36266781 36266773 12
5 31803703_33810540 31803703 33810540 41
5 31156660_34678010 31156660 34678010 44
5 34678002_97964818 34678002 97964818 68
5 32335043_26515509 32335043 26515509 24
5 99350016_251881722 99350016 251881722 59
5 26118690_254513587 26118690 254513587 16
5 32594635_32553383 32594635 32553383 17
5 31807244_252025700 31807244 252025700 0
5 31158725_212881026 31158725 212881026 25
5 27166924_27166922 27166924 27166922 14
5 32049282_32049280 32049282 32049280 47
5 209167552_209167555 209167552 209167555 12
5 201867156_32601859 201867156 32601859 38
5 254526173_254526132 254526173 254526132 2
5 59842203_59842200 59842203 59842200 16
5 59842210_252417594 59842210 252417594 18
5 34678024_34678023 34678024 34678023 26
5 247810696_252907846 247810696 252907846 2
5 253181910_27282448 253181910 27282448 9
5 207561458_207561462 207561458 207561462 24
5 35969470_35969472 35969470 35969472 15
5 34539001_252340039 34539001 252340039 97
5 29167829_27166897 29167829 27166897 66
5 32021985_32021986 32021985 32021986 1
5 32892124_32628661 32892124 32628661 34
5 27167104_27167105 27167104 27167105 15
5 254531334_254531335 254531334 254531335 0
5 32528049_32528038 32528049 32528038 0
5 254526110_254526091 254526110 254526091 2
5 32528082_32528068 32528082 32528068 59
5 206358265_206358237 206358265 206358237 17
5 31156950_31156949 31156950 31156949 19
5 31158851_34819772 31158851 34819772 25
5 257441139_32676762 257441139 32676762 18
5 32320949_32627809 32320949 32627809 0
5 32320963_32320965 32320963 32320965 21
5 32912934_32598967 32912934 32598967 30
5 32334001_32333999 32334001 32333999 38
5 35975940_252343345 35975940 252343345 49
5 34522494_34522484 34522494 34522484 64
5 32333989_41060238 32333989 41060238 50
5 52808302_52808298 52808302 52808298 5
5 Wawelska 30901479 32329842 21
5 Wawelska 32329842 32329843 21
5 Wawelska 32329843 54094101 21
5 Wawelska 54094101 32329844 19
5 Wawelska 32329844 32329845 19
5 Wawelska 32329845 32329846 19
5 Wawelska 32329846 32329847 19
5 Wawelska 32329847 32329848 18
5 Wawelska 32329848 32329849 14
5 Wawelska 32329849 32329852 6
5 Wawelska 32329852 32329851 0
6 31156945_31156947 31156945 31156947 33
6 27167600_27167599 27167600 27167599 51
6 36663554_36663553 36663554 36663553 1
6 34555050_252408161 34555050 252408161 35
6 34816514_34816516 34816514 34816516 32
6 31930544_31930533 31930544 31930533 0
6 36307573_36307574 36307573 36307574 18
6 31153918_252343340 31153918 252343340 3
6 32528050_32528037 32528050 32528037 0
6 32675842_32675840 32675842 32675840 64
6 28396135_32529959 28396135 32529959 6
6 32333980_32215286 32333980 32215286 36
6 34696733_34696730 34696733 34696730 42
6 132460751_27282383 132460751 27282383 177
6 251774709_60054506 251774709 60054506 10
6 32601849_32601847 32601849 32601847 3
6 252338817_216205781 252338817 216205781 27
6 34461446_34461444 34461446 34461444 33
6 254531306_254531307 254531306 254531307 26
6 253167893_253167894 253167893 253167894 19
6 252341855_34555652 252341855 34555652 43
6 34554753_34554755 34554753 34554755 9
6 131642290_131642292 131642290 131642292 0
6 251907737_26485601 251907737 26485601 24
6 32676754_32676755 32676754 32676755 6
6 55461850_26385831 55461850 26385831 19
6 27167174_34815626 27167174 34815626 13
6 35159250_35159252 35159250 35159252 0
6 36662877_27166975 36662877 27166975 84
6 32690965_32690955 32690965 32690955 43
6 35988349_27166983 35988349 27166983 30
6 34678020_34678019 34678020 34678019 17
6 252338966_34813430 252338966 34813430 38
6 251852560_34522515 251852560 34522515 67
6 31156666_252406520 31156666 252406520 29
6 34461526_254611758 34461526 254611758 58
6 261212841_261212839 261212841 261212839 1
6 34555059_252341930 34555059 252341930 25
6 216205665_252338939 216205665 252338939 77
6 251881964_27166951 251881964 27166951 0
6 32572883_32572882 32572883 32572882 14
6 132225956_59842186 132225956 59842186 39
6 32675474_32675472 32675474 32675472 2
6 258495253_258499924 258495253 258499924 8
6 32320937_33199595 32320937 33199595 1
6 35980955_35966858 35980955 35966858 2
6 259412303_259412293 259412303 259412293 18
6 32333962_32333963 32333962 32333963 25
6 31156924_31156925 31156924 31156925 80
6 261070705_261070706 261070705 261070706 9
6 34523712_34523711 34523712 34523711 49
6 34533187_209094332 34533187 209094332 47
6 32627805_38428535 32627805 38428535 11
6 31718366_31718331 31718366 31718331 34
6 252338828_216205914 252338828 216205914 5
6 252406516_84843008 252406516 84843008 23
6 32629251_32629265 32629251 32629265 0
6 36266781_36266773 36266781 36266773 15
6 31803703_33810540 31803703 33810540 34
6 31156660_34678010 31156660 34678010 29
6 34678002_97964818 34678002 97964818 15
6 32335043_26515509 32335043 26515509 45
6 99350016_251881722 99350016 251881722 26
6 26118690_254513587 26118690 254513587 16
6 32594635_32553383 32594635 32553383 20
6 31807244_252025700 31807244 252025700 0
6 31158725_212881026 31158725 212881026 30
6 27166924_27166922 27166924 27166922 0
6 32049282_32049280 32049282 32049280 6
6 209167552_209167555 209167552 209167555 5
6 201867156_32601859 201867156 32601859 39
6 254526173_254526132 254526173 254526132 1
6 59842203_59842200 59842203 59842200 26
6 59842210_252417594 59842210 252417594 28
6 34678024_34678023 34678024 34678023 24
6 247810696_252907846 247810696 252907846 3
6 253181910_27282448 253181910 27282448 5
6 207561458_207561462 207561458 207561462 49
6 35969470_35969472 35969470 35969472 9
6 34539001_252340039 34539001 252340039 67
6 29167829_27166897 29167829 27166897 23
6 32021985_32021986 32021985 32021986 3
6 32892124_32628661 32892124 32628661 47
6 27167104_27167105 27167104 27167105 7
6 254531334_254531335 254531334 254531335 0
6 32528049_32528038 32528049 32528038 0
6 254526110_254526091 254526110 254526091 0
6 32528082_32528068 32528082 32528068 36
6 206358265_206358237 206358265 206358237 31
6 31156950_31156949 31156950 31156949 14
6 31158851_34819772 31158851 34819772 0
6 257441139_32676762 257441139 32676762 3
6 32320949_32627809 32320949 32627809 0
6 32320963_32320965 32320963 32320965 18
6 32912934_32598967 32912934 32598967 61
6 32334001_32333999 32334001 32333999 51
6 35975940_252343345 35975940 252343345 53
6 34522494_34522484 34522494 34522484 46
6 32333989_41060238 32333989 41060238 16
6 52808302_52808298 52808302 52808298 2
6 Wawelska 30901479 32329842 2
6 Wawelska 32329842 32329843 2
6 Wawelska 32329843 54094101 0
6 Wawelska 54094101 32329844 0
6 Wawelska 32329844 32329845 0
6 Wawelska 32329845 32329846 0
6 Wawelska 32329846 32329847 0
6 Wawelska 32329847 32329848 1
6 Wawelska 32329848 32329849 5
6 Wawelska 32329849 32329852 13
6 Wawelska 32329852 32329851 19
