Time IDCar NodeBegin NodeEnd Distance Velocity Latitude Longitude
5 718271 31718366 31718331 0,112 16,32 52,1536764006593 20,9202927109648
5 718322 132460751 27282383 0,037 12,12 52,1442370102974 20,9086478655034
5 718439 55461850 26385831 0,282 29,85 52,1337926259553 21,017804161654
5 718558 132460751 27282383 0,198 24,83 52,1453599486929 20,9101260885515
5 718662 131642290 131642292 0,515 0 52,2526439994815 21,1512147250574
5 718761 131642290 131642292 0,508 0,810 52,252691133305 21,1512955059398
5 718810 34461526 254611758 0,016 11,00 52,2416880115407 21,1353257512847
5 718836 251774709 60054506 0,528 31,27 52,3373747293284 20,9584352872895
5 718893 252338966 34813430 0,029 20,19 52,3473269198316 21,1252129426559
5 718899 32528082 32528068 0,090 0 52,2334415306876 20,9979165628476
5 718916 216205665 252338939 0,278 20 52,3566219698475 21,132739257556
5 718933 31156950 31156949 0,381 10,80 52,1320679899372 21,1944227852325
5 719061 34533187 209094332 0,061 1,395 52,2565235821805 20,9873827511321
5 719153 216205665 252338939 0,066 10,82 52,3583215319095 21,1341398141395
5 719289 132225956 59842186 0,044 0 52,1733191220027 20,8388845100594
5 719559 31158725 212881026 0,148 24,47 52,2473006871284 20,9992596850234
5 719771 31718366 31718331 0,083 9,345 52,1535132824639 20,9206120256256
5 719831 31156950 31156949 0,509 13,51 52,1330852102074 21,1935604946919
5 719940 35969470 35969472 0,055 22,73 52,3031081712437 20,9413685849164
5 719946 34533187 209094332 0,053 10,80 52,2565578238472 20,9874818927988
5 720029 31156950 31156949 0,509 14,86 52,1330852102074 21,1935604946919
5 720119 31156950 31156949 0,501 13,51 52,1330253737209 21,1936112176649
5 720199 252338966 34813430 0,082 5,765 52,3477518935158 21,1255639373927
5 720333 27167174 34815626 0,007 29,75 52,2263323374412 20,944746855689
5 720361 31156950 31156949 0,501 14,86 52,1330253737209 21,1936112176649
5 720372 34523712 34523711 0,053 18,47 52,2742052684895 21,0429442345286
5 720519 35969470 35969472 0,055 24,12 52,3031081712437 20,9413685849164
5 720725 32021985 32021986 0,104 18,93 52,1376951019612 21,0509554554142
5 720874 132225956 59842186 0,006 2,760 52,1733048720027 20,8394363672023
5 720948 31158851 34819772 0,050 0 52,2520673240476 20,9135630760058
5 720987 55461850 26385831 0,046 9,951 52,1359163556509 21,0177857219404
5 721003 34533187 209094332 0,092 4,187 52,2563866155139 20,9869861844654
5 721104 34533187 209094332 0,084 2,791 52,2564208571805 20,9870853261321
5 721114 132225956 59842186 0,044 0 52,1733191220027 20,8388845100594
5 721275 132225956 59842186 0,097 0 52,1733390720027 20,8381119100594
5 721344 131642290 131642292 0,189 13,95 52,2546707538932 21,1546883029986
5 721375 35988349 27166983 0,095 17,41 52,2236115351047 21,0410655641299
5 721497 26118690 254513587 0,049 17,58 52,2077365685052 21,007942839868
5 721539 31156950 31156949 0,494 13,51 52,1329655372344 21,1936619406379
5 721574 131642290 131642292 0,515 1,438 52,2526439994815 21,1512147250574
5 721576 131642290 131642292 0,353 21,81 52,2536540657644 21,1529458395621
5 721604 216205665 252338939 0,028 5,265 52,3586295186391 21,1343936164874
5 721699 31156950 31156949 0,494 14,86 52,1329655372344 21,1936619406379
5 721896 31156950 31156949 0,486 13,51 52,132905700748 21,1937126636109
5 721937 131642290 131642292 0,343 20,94 52,2537135985509 21,1530478705594
5 722158 216205665 252338939 0,512 32,70 52,3547414763568 21,1311896009724
5 722585 35969470 35969472 0,047 26,76 52,3030773337437 20,9414769474164
5 722724 34678002 97964818 0,134 0 52,2388750175436 20,9454546953056
5 722865 251774709 60054506 0,112 1,821 52,3404229039653 20,9549014344991
5 722925 216205665 252338939 0,066 12,17 52,3583215319095 21,1341398141395
5 723085 252338966 34813430 0,082 8,487 52,3477518935158 21,1255639373927
5 723171 251774709 60054506 0,188 10,88 52,3398684850464 20,9555441912558
5 723176 34678002 97964818 0,149 0 52,2388539975436 20,9456727053056
5 723196 59842203 59842200 0,120 10,33 52,1746572398261 20,861008551647
5 723303 251774709 60054506 0,505 29,91 52,337541055004 20,9582424602625
5 723351 35969470 35969472 0,047 28,15 52,3030773337437 20,9414769474164
5 723437 252338966 34813430 0,256 10,86 52,3491466108199 21,1267158638562
5 723466 131642290 131642292 0,330 20,44 52,253795467235 21,1531881822092
5 723597 216205665 252338939 0,246 10,82 52,3568740804809 21,1329470141395
5 723629 32320937 33199595 0,074 0 52,2086228658748 21,0141718320996
5 723718 132225956 59842186 0,036 0 52,1733162720027 20,838994881488
5 723821 131642290 131642292 0,181 9,579 52,2547178877168 21,154769083881
5 723838 252338966 34813430 0,168 11,36 52,3484404174935 21,1261326038804
5 723844 132225956 59842186 0,036 0 52,1733162720027 20,838994881488
5 723854 31158851 34819772 0,041 0 52,2520102073809 20,9134790260058
5 723858 34461526 254611758 0,005 10,74 52,2417643041466 21,1354109574235
5 723872 254526110 254526091 0,019 21,47 52,2860290983543 21,0447175227887
5 723926 34461526 254611758 0,095 13,12 52,2410988170402 21,1346677191233
5 723967 132225956 59842186 0,104 0 52,1733419220027 20,8380015386309
5 724231 34555050 252408161 0,049 9,071 52,2568754446838 20,9481776968628
5 724257 32528082 32528068 0,083 10,41 52,233507192226 20,9978827397706
5 724364 34678002 97964818 0,149 0 52,2388539975436 20,9456727053056
5 724438 216205665 252338939 0,059 12,20 52,3583818423857 21,1341895141395
5 724704 35969470 35969472 0,039 30,79 52,3030464962436 20,9415853099164
5 725047 59842203 59842200 0,112 8,965 52,1746273160166 20,8609085754565
5 725241 34461526 254611758 0,093 2,834 52,2411141169177 21,1346848065391
5 725243 32333980 32215286 0,112 39,72 52,205259672929 21,0796372933679
5 725270 34696733 34696730 0,089 16,31 52,264361147228 20,9290644417239
5 725324 216205665 252338939 0,467 30 52,355103339214 21,1314878009724
5 725822 59842210 252417594 0,038 11,51 52,1738761932731 20,8510227707056
5 725864 34678002 97964818 0,126 10,86 52,2388855275436 20,9453456903056
5 725921 32675474 32675472 0,082 0 52,1123103313583 21,1112150016496
5 725950 34555050 252408161 0,040 9,026 52,2569505780172 20,9481894301961
5 725988 131642290 131642292 0,340 21,36 52,2537317746309 21,1530790218573
5 726007 132225956 59842186 0,059 0 52,1733248220027 20,8386637672023
5 726031 34461526 254611758 0,085 2,834 52,2411725169177 21,134750029616
5 726125 31156950 31156949 0,089 18,94 52,1297343669642 21,1964009811784
5 726266 32690965 32690955 0,197 22,82 52,1744357437063 21,1516013548397
5 726601 99350016 251881722 0,053 14,00 52,2188913386703 21,0945661129502
5 726782 27167600 27167599 0,064 11,77 52,1919349246359 20,9499281929185
5 727031 132460751 27282383 0,037 8,384 52,1442370102974 20,9086478655034
5 727270 34678002 97964818 0,141 0 52,2388645075436 20,9455637003056
5 727411 32528082 32528068 0,090 0 52,2334415306876 20,9979165628476
5 727779 132225956 59842186 0,081 0 52,1733333720027 20,8383326529166
5 727918 132225956 59842186 0,029 0 52,1733134220027 20,8391052529166
5 727977 32528082 32528068 0,098 0 52,2333758691491 20,9979503859245
5 728006 132225956 59842186 0,097 0 52,1733390720027 20,8381119100594
5 728280 34461526 254611758 0,077 4,251 52,2412309169177 21,1348152526929
5 728288 31156660 34678010 0,063 11,61 52,2367067723729 20,9557207915888
5 728640 35988349 27166983 0,087 1,450 52,2235731267714 21,0409653224632
5 728682 59842203 59842200 0,085 15,48 52,1745175706213 20,8605419133662
5 728738 32320937 33199595 0,066 0 52,2086023558748 21,0140670520996
5 728790 31156924 31156925 0,144 48,67 52,1803963381381 21,1372050796547
5 728828 132460751 27282383 0,029 8,441 52,1441831102974 20,9085769121701
5 728896 131642290 131642292 0,482 22,71 52,252851385979 21,1515701569533
5 728989 131642290 131642292 0,507 30,02 52,2526940218635 21,1513004565313
5 729100 132460751 27282383 0,029 9,886 52,1441831102974 20,9085769121701
5 729266 216205665 252338939 0,030 5,685 52,3586107973806 21,1343781888767
5 729596 252338966 34813430 0,165 10,89 52,3484197093052 21,1261155005506
5 729672 131642290 131642292 0,181 10,94 52,2547178877168 21,154769083881
5 729686 31156950 31156949 0,073 13,66 52,1296078965715 21,1965081892497
5 730052 31156924 31156925 0,151 48,67 52,1803456325467 21,1372780668557
5 730118 131642290 131642292 0,500 0 52,2527382671285 21,1513762868221
5 730135 34678002 97964818 0,141 0 52,2388645075436 20,9455637003056
5 730170 252338966 34813430 0,021 20,20 52,3472662093052 21,1251628005506
5 730210 31156660 34678010 0,063 11,61 52,2367067723729 20,9557207915888
5 730407 31156950 31156949 0,038 8,442 52,1293297476578 21,1967439741472
5 730597 31156924 31156925 0,159 48,67 52,1802949269554 21,1373510540567
5 730724 34533187 209094332 0,053 11,17 52,2565578238472 20,9874818927988
5 730749 27167174 34815626 0,015 29,75 52,2263509497407 20,9448529007917
5 730863 252338966 34813430 0,160 11,36 52,3483797069672 21,1260824617752
5 731048 99350016 251881722 0,045 16,28 52,2188760243845 21,0946778700931
5 731615 34678020 34678019 0,031 5,774 52,2369156574791 20,9561921894569
5 731777 55461850 26385831 0,401 20 52,1327235199942 21,0178134443833
5 731788 216205665 252338939 0,045 8,451 52,3584874831794 21,1342765694535
5 731851 59842210 252417594 0,030 11,55 52,1738735682731 20,8509069082056
5 731889 59842203 59842200 0,085 15,48 52,1745175706213 20,8605419133662
5 732219 252338966 34813430 0,021 20,58 52,3472662093052 21,1251628005506
5 732423 32675474 32675472 0,167 11,35 52,1129507831703 21,1105174096674
5 732450 32675474 32675472 0,051 9,511 52,1120848040856 21,1114606501345
5 732620 31158851 34819772 0,050 0 52,2520673240476 20,9135630760058
5 732711 34461526 254611758 0,085 15,59 52,2411725169177 21,134750029616
5 732798 34696733 34696730 0,080 16,22 52,2642951477636 20,9289788954869
5 732830 31158851 34819772 0,041 0 52,2520102073809 20,9134790260058
5 732954 132225956 59842186 0,029 0 52,1733134220027 20,8391052529166
5 733014 34461446 34461444 0,072 13,29 52,2327853754999 21,1240470720815
5 715488 216205665 252338939 0,159 11,35 52,3575740797936 21,133523861945
5 716068 216205665 252338939 0,152 11,35 52,3576343902698 21,133573561945
5 723258 251774709 60054506 0,188 12,24 52,3398684850464 20,9555441912558
5 724207 201867156 32601859 0,086 15,71 52,2016695002838 20,9719561172959
5 733047 31156950 31156949 0,126 4,053 52,1300335493966 21,1961473663136
5 717751 216205665 252338939 0,149 10,82 52,3576581166714 21,1335931141395
5 719446 216205665 252338939 0,149 12,17 52,3576581166714 21,1335931141395
5 719594 216205665 252338939 0,029 5,410 52,3586230842905 21,1343883141395
5 719984 216205665 252338939 0,021 4,057 52,3586833947667 21,1344380141395
5 725946 251774709 60054506 0,107 15 52,3404611345126 20,954857112522
5 727634 251774709 60054506 0,023 5 52,3410721631552 20,9541487261824
10 703291 31156950 31156949 0,381 14,86 52,1320679899372 21,1944227852325
10 703500 31156950 31156949 0,374 13,51 52,1320081534507 21,1944735082055
10 703574 131642290 131642292 0,417 2,737 52,2532567391873 21,152264876528
10 703577 31156950 31156949 0,374 14,86 52,1320081534507 21,1944735082055
10 703642 31156950 31156949 0,366 13,51 52,1319483169642 21,1945242311784
10 703732 132225956 59842186 0,021 0 52,1733105720027 20,8392156243451
10 703737 31156950 31156949 0,366 14,86 52,1319483169642 21,1945242311784
10 703750 32320937 33199595 0,074 0 52,2086228658748 21,0141718320996
10 703907 31156950 31156949 0,359 13,51 52,1318884804777 21,1945749541514
10 703918 131642290 131642292 0,401 1,368 52,2533510068344 21,1524264382927
10 703932 32528082 32528068 0,067 5,080 52,233638515303 20,9978150936168
10 704276 31156950 31156949 0,073 14,78 52,1296106632744 21,1965058439349
10 704378 31156950 31156949 0,359 14,86 52,1318884804777 21,1945749541514
10 704436 251774709 60054506 0,429 40,28 52,3380943445059 20,9576010128774
10 704513 31156950 31156949 0,351 13,51 52,1318286439912 21,1946256771244
10 704522 131642290 131642292 0,485 0 52,2528325347756 21,1515378485869
10 704663 31156924 31156925 0,142 41,93 52,180407773021 21,1371886199296
10 704781 31156950 31156949 0,171 5,404 52,1303925683155 21,1958430284757
10 704866 131642290 131642292 0,477 0 52,2528796685991 21,1516186294692
10 704948 34461526 254611758 0,022 13,76 52,2416397169177 21,1352718142314
10 705075 31803703 33810540 0,061 18,93 52,2008946508754 21,0238111220157
10 705128 132225956 59842186 0,097 1,357 52,1733390720027 20,8381119100594
10 705145 34678002 97964818 0,111 0 52,2389065475436 20,9451276803056
10 705161 216205665 252338939 0,021 5,429 52,3586833947667 21,1344380141395
10 705169 34678002 97964818 0,119 0 52,2388960375436 20,9452366853056
10 705432 251774709 60054506 0,191 32,86 52,339846138942 20,9555700978566
10 705511 216205665 252338939 0,021 4,057 52,3586833947667 21,1344380141395
10 705664 131642290 131642292 0,409 2,737 52,2533038730109 21,1523456574104
10 705887 31718366 31718331 0,104 5,728 52,1536329506593 20,9203777672148
10 705994 34461526 254611758 0,085 5,669 52,2411725169177 21,134750029616
10 706001 131642290 131642292 0,394 1,368 52,2533981406579 21,1525072191751
10 706100 132460751 27282383 0,099 15,26 52,1446682102974 20,9092154921701
10 706163 132225956 59842186 0,021 0 52,1733105720027 20,8392156243451
10 706240 251774709 60054506 0,008 22,86 52,3411847637827 20,9540181844357
10 706322 251774709 60054506 0,445 0 52,3379834607221 20,9577295642288
10 706340 132225956 59842186 0,089 0 52,1733362220027 20,838222281488
10 706460 35969470 35969472 0,064 29,27 52,3031390087436 20,9412602224164
10 706536 251852560 34522515 0,058 10,63 52,2561050008578 21,0104087190807
10 706678 132225956 59842186 0,014 0 52,1733077220027 20,8393259957737
10 706756 31156950 31156949 0,501 17,56 52,1330253737209 21,1936112176649
10 706769 132460751 27282383 0,091 15,26 52,1446143102974 20,9091445388367
10 706844 34678002 97964818 0,089 4,372 52,2389380775436 20,9448006653056
10 706904 31156950 31156949 0,351 14,86 52,1318286439912 21,1946256771244
10 707179 216205665 252338939 0,272 26,23 52,3566694226507 21,132778361945
10 707180 34678002 97964818 0,111 0 52,2389065475436 20,9451276803056
10 707298 31156950 31156949 0,494 16,21 52,1329655372344 21,1936619406379
10 707403 31156950 31156949 0,494 17,56 52,1329655372344 21,1936619406379
10 707406 31156950 31156949 0,486 16,21 52,132905700748 21,1937126636109
10 707697 34678002 97964818 0,134 0 52,2388750175436 20,9454546953056
10 707837 31718366 31718331 0,097 5,441 52,1535895006593 20,9204628234648
10 707936 31156950 31156949 0,047 23,27 52,1294050241564 21,1966801627835
10 708042 131642290 131642292 0,401 2,737 52,2533510068344 21,1524264382927
10 708112 31156950 31156949 0,486 17,56 52,132905700748 21,1937126636109
10 708169 59842210 252417594 0,062 11,39 52,1738840682731 20,8513703582056
10 708255 32335043 26515509 0,063 2,916 52,1833958938778 20,9784989925961
10 708668 216205665 252338939 0,014 5,448 52,3587437052428 21,1344877141395
10 708766 131642290 131642292 0,386 1,368 52,2534452744815 21,1525880000574
10 708874 31156924 31156925 0,151 42,67 52,1803496593593 21,1372722705368
10 708914 31156950 31156949 0,479 16,21 52,1328458642615 21,1937633865838
10 709044 251907737 26485601 0,074 13,63 52,1662137482194 21,0296980936061
